database_uid,db_id,scenario,scenario_zh,task_id,question,schema_ref,task_ref
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001504,"List the driver's name of the shipment shipped on February 22, 2016.",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001505,List the weight of the customer's shipment with annual revenue of 39448581.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001506,What is the customer's address for the shipment with ship ID 1117?,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001507,"Among the shipments to a customer from Texas, what percentage of the shipments shipped in 2017?",schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001508,Calculate the difference between the number of shipments shipped by the truck with the model year 2005 and model year 2006.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__shipping,shipping,maritime_shipping_logistics,船运物流,task_001509,List the driver's name of the shipment with a weight greater than 95% of the average weight of all shipments.,schemas/by_database/train__shipping.json,tasks/by_database/train__shipping.jsonl
train__airline,airline,aviation_airport,机场航空,task_001510,How many flights were there on 2018/8/1?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001511,"Among the flights on 2018/8/1, how many of them departed from an airport in New York?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001512,Please list the destination cities of all the flights that were cancelled on 2018/8/1.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001513,Please list the dates of the flights that were cancelled due to the most serious reason.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001514,Please list the departure airports of the flights on 2018/8/1 that were delayed.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001515,"Among the flights on 2018/8/1, how many of them were scheduled to depart from John F. Kennedy International in New York?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001516,"For the flight on 2018/8/1 that was delayed for the longest time, which was the destination airport of this flight?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001517,"Among the flights departing from John F. Kennedy International, how many of them arrived earlier than scheduled?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001518,"Among all the flights scheduled to depart from John F. Kennedy International on 2018/8/1, when was the earliest one scheduled to depart?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001519,How many flights on 2018/8/1 were operated by American Airlines Inc.?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001520,Please list the flight numbers of all the flights operated by American Airlines Inc. that were scheduled to depart from John F. Kennedy International.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001521,How many flights operated by American Airlines Inc. on 2018/8/1 were faster than scheduled?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001522,What is the flight number of the flight operated by American Airlines Inc. that had the longest delay in departure?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001523,"Among the flights operated by American Airlines Inc., how many of them were scheduled to land in New York?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001524,"Among the flights operated by American Airlines Inc. on 2018/8/1, how many of them were cancelled?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001525,"Which airline operated more flights on 2018/8/1, American Airlines Inc. or Endeavor Air Inc.?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001526,What is the average departure delay time of flights operated by American Airlines Inc.?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001527,"How many flights on average does American Airlines Inc. operate every day in August, 2018?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001528,What is the number of air carriers in the database?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001529,Give the number of planes that took off from Los Angeles International airport on 2018/8/27.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001530,Provide the number of airplanes that landed on Oakland Airport on 2018/8/7.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001531,How many flights of Alaska Airlines were delayed on 2018/8/2?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001532,Tell the number of fights landed earlier on Miami Airport on 2018/8/12.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001533,How many flights from American Airlines were cancelled due to a type A cancellation code?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001534,How many flights of Endeavor Air Inc. were faster than scheduled on 2018/8/31?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001535,How many planes of Spirit Air Lines took off on 2018/8/7?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001536,"For the flight with the tail number 'N702SK', which air carrier does it belong to?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001537,Provide the name of the airport which landed the most number of flights on 2018/8/15.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001538,"For the flight from ATL to PHL on 2018/8/1 that scheduled local departure time as ""2040"", which air carrier does this flight belong to?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001539,Tell the number of flights that landed at Lake Charles Regional Airport on 2018/8/15.,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001540,How many flights were there from San Diego International airport to Los Angeles International airport in the August of 2018?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001541,What is the percentage of flights from Los Angeles International airport that were cancelled due to a type C cancellation code?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001542,What is the percentage of flights which landed at Pittsburgh were faster than scheduled?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001543,What is the description of the airline code 19049?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001544,How many flights departed on time on 8/1/2018?,schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
train__airline,airline,aviation_airport,机场航空,task_001545,"What are the codes of the airport found in Ankara, Turkey?",schemas/by_database/train__airline.json,tasks/by_database/train__airline.jsonl
