task_id,source,split,db_id,database_uid,scenario,scenario_zh,question,gold_sql,evidence,original_sample_index,original_source_path,schema_ref,schema_markdown_ref,knowledge_ref,execution_status,result_mode,result_columns,result_row_count,verification_sql,verification_result_row_count,is_corrected,correction_category,correction_type,correction_reason,original_question,original_gold_sql
task_001566,train,train,airline,train__airline,aviation_airport,机场航空,What is the only flight destination for flights from Albany?,SELECT DEST FROM Airlines WHERE ORIGIN = 'ABY' GROUP BY DEST,flight destination refers to DEST; from Albany refers to ORIGIN = 'ABY';,412,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""DEST""]",1,,,False,,,,,
task_001567,train,train,airline,train__airline,aviation_airport,机场航空,How many flights from Dallas to Santa Ana departed on time?,SELECT COUNT(*) FROM Airlines WHERE DEST = 'SNA' AND ORIGIN = 'DFW' AND DEP_DELAY = 0,from Dallas refers to ORIGIN = 'DFW'; to Santa Ana refers to DEST = 'SNA'; departed on time refers to DEP_DELAY = 0;,413,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
task_001568,train,train,airline,train__airline,aviation_airport,机场航空,How many flights from Charlotte Douglas International Airport to Austin - Bergstrom International Airport experienced serious reasons that cause flight cancellation?,"SELECT COUNT(*) FROM Airlines AS T1 INNER JOIN Airports AS T2 ON T1.ORIGIN = T2.Code WHERE T1.ORIGIN = 'CLT' AND T1.DEST = 'AUS' AND T2.Description = 'Charlotte, NC: Charlotte Douglas International' AND T1.CANCELLATION_CODE = 'A'","from refers to ORIGIN; Charlotte Douglas International Airport refers to Description = 'Charlotte, NC: Charlotte Douglas International'; to refers to DEST; Austin - Bergstrom International Airport refers to Description = 'Austin, TX: Austin - Bergstrom International'; serious reasons refers to CANCELLATION_CODE = 'A';",414,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
task_001569,train,train,airline,train__airline,aviation_airport,机场航空,Which flight carrier operator has the most cancelled flights?,"SELECT ac.Description FROM `Air Carriers` AS ac JOIN Airlines AS a ON ac.Code = a.OP_CARRIER_AIRLINE_ID WHERE a.CANCELLED = 1 GROUP BY ac.Code, ac.Description ORDER BY COUNT(*) DESC LIMIT 1",flight carrier operator refers to OP_CARRIER_AIRLINE_ID; most cancelled flights refers to MAX(COUNT(CANCELLED = 1));,415,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",1,,,True,评测标准有问题,sql,题目问 cancelled flights 最多的 carrier，应筛 CANCELLED=1 后按 carrier 聚合计数；原 Gold 只是按单行 CANCELLED 排序。,Which flight carrier operator has the most cancelled flights?,SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID ORDER BY T2.CANCELLED DESC LIMIT 1
task_001570,train,train,airline,train__airline,aviation_airport,机场航空,What is the actual departure time of JetBlue Airways with the plane's tail number N903JB to Fort Lauderdale-Hollywood International Airport on the 20th of August 2018?,SELECT T1.DEP_TIME FROM Airlines AS T1 INNER JOIN `Air Carriers` AS T2 ON T1.OP_CARRIER_AIRLINE_ID = T2.Code INNER JOIN Airports AS T3 ON T1.DEST = T3.Code WHERE T1.FL_DATE = '2018/8/20' AND T1.TAIL_NUM = 'N903JB' AND T2.Description LIKE '%JetBlue Airways%' AND T3.Description LIKE '%Fort Lauderdale-Hollywood%',actual departure time refers to DEP_TIME; JetBlue Airways refers to Description like '%JetBlue Airways%'; tail number refers to TAIL_NUM; TAIL_NUM = 'N903JB'; to refers to DEST; Fort Lauderdale-Hollywood International Airport refers to Description like '%Fort Lauderdale-Hollywood%'; on the 20th of August 2018 refers to FL_DATE = '2018/8/20';,416,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""DEP_TIME""]",1,,,False,,,,,
task_001571,train,train,airline,train__airline,aviation_airport,机场航空,Which flight carrier operator flies from Atlantic City to Fort Lauderdale?,SELECT T2.Description FROM Airlines AS T1 INNER JOIN `Air Carriers` AS T2 ON T1.OP_CARRIER_AIRLINE_ID = T2.Code WHERE T1.ORIGIN = 'ACY' AND T1.DEST = 'FLL' GROUP BY T2.Description,flight carrier operator refers to OP_CARRIER_AIRLINE_ID; from Atlantic City refers to ORIGIN = 'ACY'; to Fort Lauderdale refers to DEST = 'FLL';,417,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",1,,,False,,,,,
task_001572,train,train,airline,train__airline,aviation_airport,机场航空,What is the airport description of the airport code A11?,SELECT Description FROM Airports WHERE Code = 'A11',,418,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",1,,,False,,,,,
task_001573,train,train,airline,train__airline,aviation_airport,机场航空,What is the total number of flights that have Oklahoma as their origin?,SELECT COUNT(*) AS num FROM Airlines WHERE Origin = 'OKC',Oklahoma as origin refers to Origin = 'OKC';,419,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""num""]",1,,,False,,,,,
task_001574,train,train,airline,train__airline,aviation_airport,机场航空,How many airports have a code starting with the letter C?,SELECT COUNT(*) FROM Airports WHERE Code LIKE 'C%',code starting with the letter C refers to Code like 'C%';,420,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
task_001575,train,train,airline,train__airline,aviation_airport,机场航空,Provide the destinations of flight number 1596.,SELECT DEST FROM Airlines WHERE OP_CARRIER_FL_NUM = 1596,destination refers to DEST; flight number refers to OP_CARRIER_FL_NUM; OP_CARRIER_FL_NUM = 1596;,421,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""DEST""]",213,,,False,,,,,
task_001576,train,train,airline,train__airline,aviation_airport,机场航空,List the description of the airports that have code that ends with number 3?,SELECT Description FROM Airports WHERE Code LIKE '%3',code that ends with number 3 refers to Code like '%3';,422,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",54,,,False,,,,,
task_001577,train,train,airline,train__airline,aviation_airport,机场航空,"Give the code of the airport described as Driftwood Bay, AK: Driftwood Bay Airport.","SELECT Code FROM Airports WHERE Description = 'Driftwood Bay, AK: Driftwood Bay Airport'","Driftwood Bay, AK: Driftwood Bay Airport refers to Description = 'Driftwood Bay, AK: Driftwood Bay Airport';",423,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Code""]",1,,,False,,,,,
task_001578,train,train,airline,train__airline,aviation_airport,机场航空,How many cancelled flights are there?,SELECT COUNT(*) FROM Airlines WHERE CANCELLED = 1,cancelled flights refers to CANCELLED = 1;,424,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
task_001579,train,train,airline,train__airline,aviation_airport,机场航空,"List the tail number of flights that flew on August 17, 2018.",SELECT TAIL_NUM FROM Airlines WHERE FL_DATE = '2018/8/17' GROUP BY TAIL_NUM,"tail number refers to TAIL_NUM; on August 17, 2018 refers to FL_DATE = '2018/8/17';",425,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,verification_only,"[""TAIL_NUM""]",5049,SELECT COUNT(*) AS result_row_count FROM (SELECT TAIL_NUM FROM Airlines WHERE FL_DATE = '2018/8/17' GROUP BY TAIL_NUM) AS verification_subquery,5049,False,,,,,
task_001580,train,train,airline,train__airline,aviation_airport,机场航空,Provide the origin of the flight that has the shortest actual elapsed time.,SELECT ORIGIN FROM Airlines ORDER BY ACTUAL_ELAPSED_TIME ASC LIMIT 1,shortest actual elapsed time refers to MIN(ACTUAL_ELAPSED_TIME);,426,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""ORIGIN""]",1,,,False,,,,,
task_001581,train,train,airline,train__airline,aviation_airport,机场航空,"Provide the date and tail number of flight with air carrier ""Ross Aviation Inc.: GWE"".","SELECT T1.FL_DATE, T1.TAIL_NUM FROM Airlines AS T1 INNER JOIN `Air Carriers` AS T2 ON T1.OP_CARRIER_AIRLINE_ID = T2.Code WHERE T2.Description = 'Ross Aviation Inc.: GWE'",date of flight refers to FL_DATE; tail number of flight refers to TAIL_NUM; Ross Aviation Inc.: GWE refers to Description = 'Ross Aviation Inc.: GWE';,427,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""FL_DATE"", ""TAIL_NUM""]",0,,,False,,,,,
task_001582,train,train,airline,train__airline,aviation_airport,机场航空,List the air carrier description and code of the flight with the shortest arrival time.,"SELECT T1.Description, T1.Code FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID ORDER BY T2.ARR_TIME ASC LIMIT 1",shortest arrival time refers to MIN(ARR_TIME);,428,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description"", ""Code""]",1,,,False,,,,,
task_001583,train,train,airline,train__airline,aviation_airport,机场航空,How many flights of air carrier called JetBlue Airways: B6 have 0 new arrival delay?,SELECT COUNT(*) FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description LIKE '%JetBlue Airways: B6%' AND T2.ARR_DELAY_NEW = 0,JetBlue Airways refers to Description = '%JetBlue Airway%'; 0 new arrival delay refers to ARR_DELAY_NEW = 0;,429,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
task_001584,train,train,airline,train__airline,aviation_airport,机场航空,Provide the air carrier description of all flights arriving at Miami.,SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T2.DEST = 'MIA',arriving at Miami refers to DEST = 'MIA';,430,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,verification_only,"[""Description""]",7297,SELECT COUNT(*) AS result_row_count FROM (SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T2.DEST = 'MIA') AS verification_subquery,7297,False,,,,,
task_001585,train,train,airline,train__airline,aviation_airport,机场航空,What is the air carrier's description of the cancelled flights?,SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T2.CANCELLED = 1 GROUP BY T1.Description,cancelled flights refers to CANCELLED = 1;,431,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",26,,,False,,,,,
task_001586,train,train,airline,train__airline,aviation_airport,机场航空,Give the actual elapsed time of the flights with air carrier named Semo Aviation Inc.: SEM.,SELECT T2.ACTUAL_ELAPSED_TIME FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description = 'Semo Aviation Inc.: SEM',actual elapsed time refers to ACTUAL_ELAPSED_TIME; Semo Aviation Inc.: SEM. Refers to Description = 'Semo Aviation Inc.: SEM';,432,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""ACTUAL_ELAPSED_TIME""]",0,,,False,,,,,
task_001587,train,train,airline,train__airline,aviation_airport,机场航空,"Among the flights with air carrier described as Asap Air Inc.: ASP, what is the tail number of the flight with the longest departure delay?",SELECT T2.TAIL_NUM FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description = 'Asap Air Inc.: ASP' ORDER BY T2.DEP_DELAY DESC LIMIT 1,Asap Air Inc.: ASP refers to Description = 'Asap Air Inc.: ASP'; tail number refers to TAIL_NUM; longest departure delay refers to MAX(DEP_DELAY);,433,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""TAIL_NUM""]",0,,,False,,,,,
task_001588,train,train,airline,train__airline,aviation_airport,机场航空,List the air carrier's description of the flights with 0 departure delay.,SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T2.DEP_DELAY = 0 GROUP BY T1.Description,0 departure delay refers to DEP_DELAY = 0;,434,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",25,,,False,,,,,
task_001589,train,train,airline,train__airline,aviation_airport,机场航空,Provide the air carrier description of the flight with the highest actual elapsed time.,SELECT T1.Description FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID ORDER BY T2.ACTUAL_ELAPSED_TIME DESC LIMIT 1,highest actual elapsed time refers to MAX(ACTUAL_ELAPSED_TIME);,435,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""Description""]",1,,,False,,,,,
task_001590,train,train,airline,train__airline,aviation_airport,机场航空,"What are the destinations of the flights with air carrier description ""Southeast Alaska Airlines: WEB""?",SELECT T2.DEST FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description = 'Southeast Alaska Airlines: WEB',destinations refers to DEST; Southeast Alaska Airlines: WEB refers to Description = 'Southeast Alaska Airlines: WEB';,436,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""DEST""]",0,,,False,,,,,
task_001591,train,train,airline,train__airline,aviation_airport,机场航空,"From August 10 to August 20, 2018, how many cancelled flights of air carrier named Spirit Air Lines: NK are there?",SELECT COUNT(*) FROM `Air Carriers` AS ac JOIN Airlines AS a ON ac.Code = a.OP_CARRIER_AIRLINE_ID WHERE ac.Description = 'Spirit Air Lines: NK' AND a.CANCELLED = 1 AND a.FL_DATE BETWEEN '2018/8/10' AND '2018/8/20',"From August 10 to August 20, 2018 refers to FL_DATE BETWEEN '2018/8/10' AND '2018/8/20'; cancelled flights refers to CANCELLED = 1; Trans Southern Airways: 'Spirit Air Lines: NK' refers to Description = 'Spirit Air Lines: NK';",437,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,True,评测标准有问题,sql,题目问 cancelled flights，原 Gold 用 CANCELLED=0 方向相反；修复版使用 CANCELLED=1。,"From August 10 to August 20, 2018, how many cancelled flights of air carrier named Spirit Air Lines: NK are there?",SELECT COUNT(*) FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description = 'Spirit Air Lines: NK' AND T2.CANCELLED = 0 AND T2.FL_DATE BETWEEN '2018/8/10' AND '2018/8/20'
task_001592,train,train,airline,train__airline,aviation_airport,机场航空,"What is the total number of flights that flew on August 2, 2018 with air carrier described as Horizon Air?",SELECT COUNT(*) FROM `Air Carriers` AS T1 INNER JOIN Airlines AS T2 ON T1.Code = T2.OP_CARRIER_AIRLINE_ID WHERE T1.Description LIKE '%Horizon Air%' AND T2.FL_DATE = '2018/8/2',"on August 2, 2018 refers to FL_DATE = '2018/8/2'; Horizon Air refers to Description which includs 'Horizon Air';",438,train/train_traffic.json,schemas/by_database/train__airline.json,schemas/by_database/train__airline.md,knowledge/by_database/train__airline_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,False,,,,,
